user_id,name,email,phone,age,gender,location,neighborhood,postcode,income_level,family_status,total_interactions,properties_viewed,events_tracked,total_inspections,unique_properties_inspected,total_crm_interactions,agents_contacted,most_frequent_tags,unique_tags_viewed,most_liked_feature,avg_condition_rating,avg_agent_interaction_rating,avg_inspection_satisfaction,avg_likelihood_to_buy,engagement_score,inspection_score,crm_score,property_preference_score,total_lead_score
358,Thomas Barber,bushtracey@example.net,820-273-4639x6016,20,Male,"Sydney, Chatswood, 2067",Chatswood,2067,Medium,Single,3.0,3.0,2.0,0.0,0.0,0.0,0.0,Investment,2.0,None,,,,,70.0,,0.0,10.0,
359,Gary Pittman,grosstara@example.net,+1-711-642-5220x077,47,Female,"Sydney, Newtown, 2042",Newtown,2042,Low,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Balcony, Price, Garage",5.0,1.0,1.0,1.0,0.0,110.0,0.0,0.0,14.715719063545151
360,Adrienne Brown,ballardnicholas@example.com,690-304-1095x898,31,Female,"Sydney, Newtown, 2042",Newtown,2042,Medium,Married,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Garage, Neighborhood",2.0,2.0,3.0,2.0,0.0,145.0,0.0,0.0,19.39799331103679
361,Eric Ray,johnhill@example.org,391.252.2171,27,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,High,Married,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Luxury,1.0,"Price, Balcony",4.0,4.0,3.0,4.0,45.0,170.0,25.0,5.0,32.77591973244147
362,John Tucker,wilsonwilliam@example.com,6395579189,45,Female,"Sydney, North Sydney, 2060",North Sydney,2060,Medium,Married,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,Balcony,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.3333333333333335,0.0,208.33333333333334,0.0,0.0,27.870680044593087
363,Sarah Smith,stephen94@example.com,867-603-1573x410,44,Female,"Sydney, Parramatta, 2150",Parramatta,2150,Medium,Single,12.0,9.0,4.0,0.0,0.0,0.0,0.0,Investment,3.0,None,,,,,230.0,,0.0,15.0,
364,Thomas Cole,andersonadam@example.org,001-576-356-0295,41,Male,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,Single,12.0,8.0,4.0,0.0,0.0,0.0,0.0,Investment,3.0,None,,,,,220.0,,0.0,15.0,
365,Patricia Cox,timothypollard@example.net,443-284-6582x34280,56,Male,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,High,Single,8.0,7.0,2.0,2.0,1.0,0.0,0.0,Investment,2.0,Bathrooms,3.0,2.0,2.5,3.5,160.0,160.0,0.0,10.0,44.14715719063545
366,Elizabeth Merritt,qhawkins@example.org,9712208531,45,Male,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Price, Bathrooms, Bedrooms",4.0,5.0,5.0,1.0,0.0,140.0,0.0,0.0,18.729096989966553
367,Henry Murphy,rachel77@example.com,366.411.3578x360,34,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,High,Married,8.0,7.0,4.0,0.0,0.0,0.0,0.0,Luxury,3.0,None,,,,,170.0,,0.0,15.0,
368,Jennifer Freeman,jesse11@example.net,001-884-693-3318x143,59,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,High,With Kids,4.0,2.0,3.0,1.0,1.0,0.0,0.0,Affordable,2.0,"Bathrooms, Balcony, Price",4.0,5.0,2.0,3.0,75.0,155.0,0.0,10.0,32.10702341137124
369,Robert Carter,kbest@example.com,001-657-341-2709x61066,38,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,High,Single,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Investment,1.0,"Kitchen, Garage, Bathrooms",2.0,5.0,5.0,2.0,25.0,135.0,0.0,5.0,22.073578595317723
370,Heidi Grimes,craigdavid@example.net,834.461.7929x720,42,Female,"Sydney, Paddington, 2021",Paddington,2021,Medium,Married,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Price, Bedrooms",4.0,3.0,1.0,5.0,0.0,170.0,0.0,0.0,22.74247491638796
371,Elizabeth Maxwell,simspatricia@example.com,8394245283,42,Female,"Sydney, Paddington, 2021",Paddington,2021,Medium,Single,0.0,0.0,0.0,4.0,4.0,1.0,1.0,None,0.0,"Balcony, Bedrooms, Kitchen",4.25,3.25,1.75,2.5,0.0,245.0,25.0,0.0,36.12040133779264
372,Brandon Scott,brownamanda@example.com,(612)306-0130,24,Male,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Low,With Kids,12.0,9.0,4.0,2.0,2.0,1.0,1.0,Luxury,3.0,"Bedrooms, Living Space",3.0,3.0,1.5,2.5,230.0,160.0,25.0,15.0,57.52508361204013
373,Sharon Mitchell,joejimenez@example.com,856-522-1417x250,23,Female,"Sydney, Newtown, 2042",Newtown,2042,Medium,Married,6.0,4.0,4.0,5.0,5.0,1.0,1.0,Luxury,3.0,Balcony,3.0,3.6,3.0,3.2,120.0,286.0,25.0,15.0,59.66555183946488
374,Hannah Jones,jessica06@example.org,+1-704-908-2049x4863,31,Male,"Sydney, Chatswood, 2067",Chatswood,2067,High,With Kids,1.0,1.0,1.0,3.0,3.0,1.0,1.0,Luxury,1.0,"Bedrooms, Balcony, Neighborhood",4.0,4.666666666666667,3.6666666666666665,2.3333333333333335,25.0,221.66666666666669,25.0,5.0,37.01226309921962
375,Ashley Moore,ipeters@example.com,001-911-608-7220,41,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,High,Single,0.0,0.0,0.0,2.0,2.0,1.0,1.0,None,0.0,"Bathrooms, Bedrooms, Kitchen",5.0,5.0,5.0,4.0,0.0,230.0,25.0,0.0,34.11371237458194
376,Jennifer Lewis,gardnersherry@example.org,+1-403-948-1996,29,Female,"Sydney, Paddington, 2021",Paddington,2021,Low,With Kids,8.0,6.0,3.0,1.0,1.0,0.0,0.0,Affordable,3.0,"Neighborhood, Bathrooms, Price",5.0,5.0,4.0,5.0,155.0,205.0,0.0,15.0,50.16722408026756
377,Kimberly Waters,benjamin32@example.com,803-884-3200,39,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,Medium,Married,14.0,11.0,4.0,0.0,0.0,1.0,1.0,Affordable,3.0,None,,,,,270.0,,25.0,15.0,
378,David Gordon,jonesdavid@example.com,(313)832-4993x97584,26,Male,"Sydney, North Sydney, 2060",North Sydney,2060,Medium,With Kids,32.0,20.0,4.0,2.0,2.0,0.0,0.0,Investment,3.0,Kitchen,4.5,1.5,1.0,1.5,540.0,150.0,0.0,15.0,94.31438127090301
379,Timothy Bailey,alexander00@example.net,(923)374-2691,55,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Low,Single,5.0,5.0,3.0,5.0,5.0,1.0,1.0,Affordable,3.0,Price,1.8,3.4,2.4,3.0,115.0,267.0,25.0,15.0,56.45484949832776
380,Karen Bowman,cdickson@example.net,212.809.0234x694,43,Female,"Sydney, Parramatta, 2150",Parramatta,2150,Medium,With Kids,7.0,3.0,3.0,2.0,2.0,0.0,0.0,Luxury,2.0,"Kitchen, Price, Balcony",2.5,1.0,2.0,5.0,115.0,185.0,0.0,10.0,41.47157190635451
381,John Kelley,hernandeztheresa@example.net,+1-754-527-7846x31497,25,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Medium,Single,5.0,5.0,3.0,1.0,1.0,1.0,1.0,Investment,2.0,Bathrooms,2.0,1.0,4.0,2.0,115.0,110.0,25.0,10.0,34.78260869565217
382,Angie Morris,jaycannon@example.com,(244)202-0032x89927,22,Male,"Sydney, Manly, 2095",Manly,2095,High,Married,7.0,5.0,3.0,1.0,1.0,0.0,0.0,Luxury,3.0,"Bedrooms, Living Space",1.0,4.0,5.0,4.0,135.0,150.0,0.0,15.0,40.13377926421405
383,Joe Simon,kevin44@example.com,+1-369-447-3475x437,47,Female,"Sydney, Paddington, 2021",Paddington,2021,High,Single,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Balcony, Bathrooms, Bedrooms",1.0,3.0,3.5,3.5,0.0,165.0,0.0,0.0,22.073578595317723
384,Corey Lamb,ggarcia@example.org,(857)902-5112x90430,47,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,Low,Single,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Garage, Price, Kitchen",3.0,2.5,1.5,2.5,0.0,157.5,0.0,0.0,21.070234113712374
385,Ryan Preston,jessicajordan@example.net,953-320-9854,31,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Low,Single,0.0,0.0,0.0,1.0,1.0,1.0,1.0,None,0.0,"Garage, Kitchen, Neighborhood",4.0,1.0,5.0,1.0,0.0,120.0,25.0,0.0,19.39799331103679
386,Michelle Fisher,tmartin@example.com,397-785-6356x43862,26,Female,"Sydney, Chatswood, 2067",Chatswood,2067,Medium,With Kids,9.0,7.0,4.0,0.0,0.0,0.0,0.0,Investment,3.0,None,,,,,180.0,,0.0,15.0,
387,Anthony Mills,melissahaley@example.com,5662045997,51,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Low,Married,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Luxury,1.0,"Price, Bathrooms, Kitchen",3.0,1.0,3.0,3.0,25.0,130.0,0.0,5.0,21.40468227424749
388,Dennis Miles,michaelhines@example.net,001-955-939-3848x417,35,Female,"Sydney, Chatswood, 2067",Chatswood,2067,High,With Kids,9.0,7.0,4.0,2.0,2.0,0.0,0.0,Affordable,3.0,Balcony,3.5,2.0,3.0,3.0,180.0,175.0,0.0,15.0,49.49832775919732
389,Mark Jones,ycooper@example.org,4446356678,39,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,Single,3.0,3.0,2.0,1.0,1.0,1.0,1.0,Affordable,1.0,"Neighborhood, Bedrooms, Garage",3.0,4.0,4.0,4.0,70.0,165.0,25.0,5.0,35.45150501672241
390,Marcus Johnson,gregory53@example.org,(761)850-0951,38,Male,"Sydney, Newtown, 2042",Newtown,2042,Medium,With Kids,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Bedrooms, Balcony, Garage",4.5,1.5,4.0,2.0,0.0,172.5,0.0,0.0,23.076923076923077
391,Christina Clarke,lisa81@example.org,907.945.9360x95584,33,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Low,Married,12.0,9.0,4.0,2.0,2.0,2.0,2.0,Luxury,3.0,"Garage, Bedrooms",2.5,4.5,2.5,4.0,230.0,190.0,50.0,15.0,64.88294314381271
392,Jessica Thompson,allenjames@example.org,001-410-982-5148x492,20,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,Single,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,Balcony,3.0,2.0,3.0,2.5,0.0,162.5,0.0,0.0,21.73913043478261
393,Stephanie Lee,williamsandrew@example.org,560.657.8812,35,Female,"Sydney, Newtown, 2042",Newtown,2042,High,Married,0.0,0.0,0.0,4.0,4.0,0.0,0.0,None,0.0,"Bedrooms, Balcony",3.5,3.75,3.5,3.75,0.0,267.5,0.0,0.0,35.785953177257525
394,George Jones,vharrison@example.org,250-308-0047x9055,30,Male,"Sydney, North Sydney, 2060",North Sydney,2060,Medium,With Kids,2.0,2.0,2.0,4.0,4.0,0.0,0.0,Affordable,2.0,Bedrooms,4.5,1.5,2.5,3.0,50.0,250.0,0.0,10.0,41.47157190635451
395,Whitney Jacobson,htaylor@example.org,(353)713-5837x94410,51,Male,"Sydney, Parramatta, 2150",Parramatta,2150,Low,Married,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Investment,2.0,"Balcony, Garage, Living Space",2.5,1.5,1.5,3.0,50.0,155.0,25.0,10.0,32.10702341137124
396,Ethan Williams,ryanstokes@example.org,+1-516-841-7846,35,Male,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,High,Married,17.0,13.0,4.0,4.0,4.0,0.0,0.0,Luxury,3.0,"Bathrooms, Price, Kitchen",2.75,4.25,3.0,3.75,320.0,260.0,0.0,15.0,79.59866220735786
397,John Moss,samantha70@example.net,569.995.4424,23,Female,"Sydney, Surry Hills, 2010",Surry Hills,2010,Low,Single,0.0,0.0,0.0,2.0,2.0,2.0,2.0,None,0.0,Bedrooms,3.0,2.0,4.0,1.5,0.0,152.5,50.0,0.0,27.09030100334448
398,Jason Ware,avilaeduardo@example.net,(546)475-7310,21,Female,"Sydney, Paddington, 2021",Paddington,2021,High,Single,4.0,3.0,3.0,1.0,1.0,0.0,0.0,Affordable,3.0,Living Space,2.0,1.0,3.0,5.0,85.0,150.0,0.0,15.0,33.44481605351171
399,Margaret Nelson,qmckenzie@example.net,001-488-416-9350x5541,27,Male,"Sydney, Parramatta, 2150",Parramatta,2150,High,Single,7.0,5.0,4.0,1.0,1.0,0.0,0.0,Affordable,3.0,Neighborhood,5.0,1.0,5.0,1.0,140.0,130.0,0.0,15.0,38.12709030100335
400,Willie Alvarado,ndavis@example.com,977.675.3016,60,Female,"Sydney, North Sydney, 2060",North Sydney,2060,High,Single,8.0,5.0,4.0,2.0,2.0,0.0,0.0,Affordable,2.0,"Garage, Balcony",4.0,3.0,3.5,3.0,150.0,187.5,0.0,10.0,46.48829431438127
401,Eric Salas,chensydney@example.net,981.773.8837,58,Male,"Sydney, North Sydney, 2060",North Sydney,2060,Medium,With Kids,13.0,10.0,4.0,1.0,1.0,0.0,0.0,Investment,3.0,"Price, Bathrooms",1.0,4.0,3.0,1.0,250.0,95.0,0.0,15.0,48.16053511705686
402,Haley Snow,michelleperry@example.net,+1-578-261-0170x69549,28,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,Married,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Balcony, Living Space, Bedrooms",2.0,4.5,1.0,4.0,0.0,177.5,0.0,0.0,23.745819397993312
403,Annette Powell,olsonelizabeth@example.com,854.244.6117,28,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Low,Single,0.0,0.0,0.0,1.0,1.0,3.0,3.0,None,0.0,Bathrooms,4.0,1.0,5.0,3.0,0.0,150.0,75.0,0.0,30.100334448160538
404,Anthony Mcknight,sara16@example.net,+1-942-337-6095x01466,21,Female,"Sydney, Newtown, 2042",Newtown,2042,Medium,Single,10.0,7.0,4.0,0.0,0.0,0.0,0.0,Investment,2.0,None,,,,,190.0,,0.0,10.0,
405,Dean Roberts,webstermargaret@example.net,797.767.4819x06419,21,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,High,Married,0.0,0.0,0.0,3.0,3.0,0.0,0.0,None,0.0,Balcony,2.6666666666666665,3.0,4.0,3.0,0.0,211.66666666666666,0.0,0.0,28.31661092530658
406,David Miller,stacy51@example.com,629.326.2758x2267,52,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Medium,Single,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Bedrooms, Price, Kitchen",4.0,5.0,4.0,1.0,0.0,135.0,0.0,0.0,18.06020066889632
407,Judith Carter,kevinbrown@example.net,001-982-653-3939x96435,39,Male,"Sydney, North Sydney, 2060",North Sydney,2060,Medium,Married,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Garage, Living Space, Bedrooms",3.0,5.0,5.0,3.0,0.0,160.0,0.0,0.0,21.40468227424749
408,Jennifer Nunez,pchurch@example.net,(459)249-3755x046,27,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,Low,Married,4.0,2.0,2.0,3.0,3.0,0.0,0.0,Investment,1.0,Bedrooms,1.3333333333333333,2.0,3.0,2.3333333333333335,70.0,178.33333333333331,0.0,5.0,33.89074693422519
409,Rebecca Roman,wallsbryan@example.net,+1-578-958-8137,57,Female,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Medium,With Kids,0.0,0.0,0.0,3.0,3.0,1.0,1.0,None,0.0,"Bedrooms, Price",2.0,4.0,1.6666666666666667,4.333333333333333,0.0,218.33333333333334,25.0,0.0,32.55295429208473
410,Robert Gray,thenderson@example.com,(741)303-4762,47,Female,"Sydney, Newtown, 2042",Newtown,2042,Medium,With Kids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,,,,,0.0,,0.0,0.0,
411,Ryan Price,paulbooker@example.net,001-402-352-2635x2962,57,Male,"Sydney, Manly, 2095",Manly,2095,High,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,Balcony,5.0,4.0,2.0,2.0,0.0,145.0,0.0,0.0,19.39799331103679
412,Megan Walker,elizabeth79@example.com,387-319-2906x203,28,Male,"Sydney, Parramatta, 2150",Parramatta,2150,High,Single,0.0,0.0,0.0,3.0,3.0,1.0,1.0,None,0.0,Garage,3.3333333333333335,1.3333333333333333,3.3333333333333335,1.3333333333333333,0.0,181.66666666666666,25.0,0.0,27.64771460423634
413,Steven Macdonald,jessicacaldwell@example.com,+1-650-515-3018x31096,23,Male,"Sydney, Chatswood, 2067",Chatswood,2067,Low,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Neighborhood, Balcony, Bathrooms",2.0,1.0,2.0,1.0,0.0,85.0,0.0,0.0,11.37123745819398
414,Tiffany Edwards,michael44@example.org,001-717-744-3680x13354,31,Male,"Sydney, Manly, 2095",Manly,2095,Low,With Kids,9.0,8.0,4.0,0.0,0.0,0.0,0.0,Investment,3.0,None,,,,,190.0,,0.0,15.0,
415,Lisa Obrien,odiaz@example.net,233.560.8080,59,Female,"Sydney, North Sydney, 2060",North Sydney,2060,High,Married,3.0,3.0,2.0,2.0,2.0,0.0,0.0,Luxury,2.0,"Balcony, Garage",3.5,2.5,3.0,4.5,70.0,200.0,0.0,10.0,37.45819397993311
416,Paul Lamb,warrengrace@example.com,001-547-819-0052x525,48,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,High,With Kids,0.0,0.0,0.0,4.0,4.0,1.0,1.0,None,0.0,"Bedrooms, Bathrooms, Neighborhood",3.25,3.75,3.25,3.75,0.0,263.75,25.0,0.0,38.62876254180602
417,Lindsey Gonzalez,andersonmichael@example.org,+1-932-318-9464x11712,35,Female,"Sydney, Chatswood, 2067",Chatswood,2067,Low,With Kids,4.0,3.0,3.0,3.0,3.0,1.0,1.0,Affordable,1.0,"Balcony, Neighborhood, Garage",4.333333333333333,2.3333333333333335,3.0,1.0,85.0,189.99999999999997,25.0,5.0,40.802675585284284
418,Ashley Johnson,ramirezlisa@example.org,(914)928-0893,55,Male,"Sydney, Manly, 2095",Manly,2095,Low,With Kids,9.0,6.0,4.0,1.0,1.0,0.0,0.0,Affordable,3.0,"Bedrooms, Garage",3.0,3.0,5.0,5.0,170.0,180.0,0.0,15.0,48.82943143812709
419,Roger York,ihebert@example.org,001-460-763-0815x4127,41,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,Medium,Single,7.0,6.0,4.0,2.0,2.0,0.0,0.0,Affordable,3.0,"Balcony, Bathrooms, Neighborhood",4.0,1.0,3.0,2.0,150.0,160.0,0.0,15.0,43.47826086956522
420,Nancy Fernandez,chuerta@example.com,(789)555-5734x83191,56,Female,"Sydney, Newtown, 2042",Newtown,2042,High,Married,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Kitchen, Balcony",3.0,4.0,1.0,2.0,0.0,120.0,0.0,0.0,16.05351170568562
421,Monica Alvarez,vanessadelgado@example.com,528.954.1333x6642,57,Female,"Sydney, Newtown, 2042",Newtown,2042,Medium,Single,19.0,13.0,4.0,5.0,5.0,0.0,0.0,Affordable,3.0,Balcony,3.0,2.6,3.6,3.0,340.0,281.0,0.0,15.0,85.08361204013379
422,Linda Thompson,stephenprice@example.net,+1-488-827-2894x23922,26,Female,"Sydney, North Sydney, 2060",North Sydney,2060,Medium,Married,10.0,6.0,4.0,3.0,3.0,1.0,1.0,Affordable,3.0,Bathrooms,3.3333333333333335,2.0,3.3333333333333335,2.6666666666666665,180.0,205.0,25.0,15.0,56.85618729096989
423,Mrs. Joan Fields,betholiver@example.org,846-520-2662x360,27,Female,"Sydney, Paddington, 2021",Paddington,2021,High,With Kids,10.0,5.0,4.0,1.0,1.0,1.0,1.0,Luxury,3.0,Neighborhood,4.0,1.0,1.0,1.0,170.0,100.0,25.0,15.0,41.47157190635451
424,Steven Young,smithemily@example.com,+1-663-605-5133x1870,41,Male,"Sydney, Chatswood, 2067",Chatswood,2067,Medium,Married,5.0,3.0,4.0,4.0,4.0,0.0,0.0,Affordable,2.0,"Living Space, Neighborhood, Kitchen",3.75,2.25,4.0,3.75,100.0,265.0,0.0,10.0,50.16722408026756
425,Robin Goodwin,evansjennifer@example.com,246.325.1141x1989,60,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,Medium,Single,14.0,8.0,4.0,1.0,1.0,0.0,0.0,Luxury,3.0,Bathrooms,4.0,5.0,4.0,5.0,240.0,195.0,0.0,15.0,60.200668896321076
426,Leslie Jackson,ybrock@example.net,001-226-533-8640x87539,48,Male,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,High,Single,12.0,10.0,4.0,3.0,3.0,2.0,2.0,Affordable,3.0,"Garage, Bedrooms, Neighborhood",1.3333333333333333,2.3333333333333335,3.3333333333333335,2.6666666666666665,240.0,186.66666666666666,50.0,15.0,65.77480490523968
427,Steve Horton,johnwarner@example.net,(909)654-5210x147,49,Male,"Sydney, Chatswood, 2067",Chatswood,2067,Medium,With Kids,17.0,12.0,4.0,2.0,2.0,0.0,0.0,Luxury,3.0,"Bedrooms, Bathrooms, Living Space",3.0,3.0,5.0,2.5,310.0,177.5,0.0,15.0,67.22408026755853
428,Benjamin Hall,normanhess@example.org,(298)726-2496,48,Male,"Sydney, Bondi Beach, 2026",Bondi Beach,2026,Low,With Kids,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Neighborhood, Bathrooms, Garage",3.5,1.5,4.0,3.5,0.0,185.0,0.0,0.0,24.74916387959866
429,Todd Stone,calebberry@example.org,955-780-3261x1509,31,Male,"Sydney, Newtown, 2042",Newtown,2042,High,With Kids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,,,,,0.0,,0.0,0.0,
430,James Church,jean53@example.net,763-424-6325,38,Male,"Sydney, North Sydney, 2060",North Sydney,2060,Low,Married,2.0,2.0,1.0,3.0,3.0,0.0,0.0,Investment,2.0,Balcony,3.3333333333333335,3.3333333333333335,3.0,3.0,45.0,215.0,0.0,10.0,36.12040133779264
431,Justin Jackson,maria08@example.org,001-618-796-4755x082,39,Female,"Sydney, North Sydney, 2060",North Sydney,2060,High,With Kids,0.0,0.0,0.0,0.0,0.0,1.0,1.0,None,0.0,None,,,,,0.0,,25.0,0.0,
432,Emily Baldwin,spencerveronica@example.org,(530)218-8530,26,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Low,Married,7.0,6.0,4.0,2.0,2.0,0.0,0.0,Affordable,2.0,"Bedrooms, Neighborhood",3.0,1.5,4.0,3.5,150.0,180.0,0.0,10.0,45.48494983277592
433,Jessica Willis,kevincervantes@example.net,+1-609-319-7614x630,29,Male,"Sydney, North Sydney, 2060",North Sydney,2060,High,Married,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,"Garage, Kitchen",2.5,3.0,3.0,2.0,0.0,155.0,0.0,0.0,20.735785953177256
434,Jesse Arellano,jilldonaldson@example.org,+1-901-791-9768x645,39,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Medium,With Kids,2.0,2.0,2.0,2.0,2.0,0.0,0.0,Affordable,2.0,"Kitchen, Bedrooms, Garage",2.0,4.0,3.0,3.5,50.0,177.5,0.0,10.0,31.77257525083612
435,Michelle Freeman,matthewjordan@example.net,(729)743-7659x178,24,Female,"Sydney, Parramatta, 2150",Parramatta,2150,High,Married,5.0,5.0,3.0,1.0,1.0,0.0,0.0,Affordable,3.0,"Kitchen, Balcony",1.0,4.0,4.0,1.0,115.0,100.0,0.0,15.0,30.76923076923077
436,Catherine Mason,eric12@example.com,819-420-7291x104,59,Female,"Sydney, Manly, 2095",Manly,2095,Medium,With Kids,2.0,1.0,2.0,3.0,3.0,0.0,0.0,Luxury,1.0,Bathrooms,3.6666666666666665,3.6666666666666665,2.0,3.0,40.0,215.0,0.0,5.0,34.78260869565217
437,Donna White,mirandanelson@example.com,001-399-447-7386x107,38,Male,"Sydney, Chatswood, 2067",Chatswood,2067,High,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Balcony, Garage, Living Space",1.0,4.0,4.0,4.0,0.0,145.0,0.0,0.0,19.39799331103679
438,Andrew Huber,troy69@example.com,(821)297-5992x01118,34,Male,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,High,With Kids,9.0,8.0,4.0,1.0,1.0,0.0,0.0,Affordable,3.0,Kitchen,1.0,2.0,1.0,4.0,190.0,120.0,0.0,15.0,43.47826086956522
439,Justin Wallace,nmartinez@example.org,001-974-428-7130,50,Female,"Sydney, North Sydney, 2060",North Sydney,2060,Low,Married,0.0,0.0,0.0,4.0,4.0,0.0,0.0,None,0.0,"Garage, Bedrooms",3.0,3.75,3.75,3.0,0.0,252.5,0.0,0.0,33.77926421404682
440,Steven Hall,kaitlinpowers@example.net,520.447.8682,39,Male,"Sydney, Paddington, 2021",Paddington,2021,Low,Single,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Neighborhood, Bathrooms",3.0,5.0,2.0,3.0,0.0,145.0,0.0,0.0,19.39799331103679
441,James Thomas,kaustin@example.org,755.237.5595x4461,51,Female,"Sydney, Darlinghurst, 2010",Darlinghurst,2010,Medium,Married,10.0,6.0,4.0,5.0,5.0,0.0,0.0,Luxury,3.0,"Balcony, Bedrooms",3.2,3.2,3.6,2.8,180.0,283.0,0.0,15.0,63.946488294314385
442,Christine Warren,atkinscharles@example.org,+1-937-622-2117x2636,42,Female,"Sydney, Sydney CBD, 2000",Sydney CBD,2000,Medium,With Kids,6.0,4.0,4.0,1.0,1.0,0.0,0.0,Affordable,3.0,"Neighborhood, Bedrooms",3.0,2.0,5.0,4.0,120.0,160.0,0.0,15.0,39.46488294314381
443,Mrs. Emily Gonzalez,leetammy@example.net,(359)538-2467x5337,55,Male,"Sydney, Paddington, 2021",Paddington,2021,Medium,With Kids,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,"Bedrooms, Price",2.0,3.0,2.0,5.0,0.0,155.0,0.0,0.0,20.735785953177256
444,Kevin Golden,estradachristina@example.org,(936)240-3955x94758,49,Female,"Sydney, Manly, 2095",Manly,2095,Low,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,,,,,0.0,,0.0,0.0,
445,Reginald Chan,radams@example.net,(867)999-9275x272,58,Male,"Sydney, Surry Hills, 2010",Surry Hills,2010,High,Married,0.0,0.0,0.0,2.0,2.0,0.0,0.0,None,0.0,Neighborhood,2.0,3.5,5.0,1.0,0.0,147.5,0.0,0.0,19.732441471571907
446,Evan Brown,amygarcia@example.org,001-250-215-3687x674,48,Male,"Sydney, Newtown, 2042",Newtown,2042,Low,With Kids,0.0,0.0,0.0,4.0,4.0,1.0,1.0,None,0.0,Balcony,2.75,2.75,2.5,3.25,0.0,242.5,25.0,0.0,35.785953177257525
447,April Hicks,jacobsantiago@example.org,377.322.8528x292,60,Female,"Sydney, Parramatta, 2150",Parramatta,2150,High,Married,0.0,0.0,0.0,1.0,1.0,0.0,0.0,None,0.0,Price,3.0,2.0,1.0,5.0,0.0,155.0,0.0,0.0,20.735785953177256
